62,0,5079,42805,COMPLETED
1806,0,5029,42805,COMPLETED
764,0,6238,42805,COMPLETED
793,0,3401,42805,COMPLETED
3983,1,1000,42805,COMPLETED
9265,1,13000,42805,COMPLETED
2011,0,3016,42805,COMPLETED
2902,0,20213,42805,DONE
652,1,7800,42805,COMPLETED
11265,0,7618,42805,DONE
346,0,19935,42805,DONE
299,0,600,42805,DONE
2429,0,14609,42805,DONE
2433,0,4718,42805,COMPLETED
2508,0,4271,42806,COMPLETED
2497,0,5956,42806,DONE
2242,0,43493,42806,COMPLETED
1134,0,11970,42806,DONE
1144,0,3375,42806,COMPLETED
485,1,1591,42806,DONE
461,0,6388,42806,COMPLETED
3935,0,21736,42806,COMPLETED
11065,0,11855,42806,DONE
423,0,2913,42806,COMPLETED
395,0,22054,42806,DONE
411,1,6400,42806,COMPLETED
401,0,12817,42806,DONE
890,0,200,42806,DONE
2488,0,400,42806,DONE
1926,1,400,42806,COMPLETED
197,0,21718,42806,DONE
192,0,5859,42806,COMPLETED
2985,0,400,42806,DONE
3008,0,6934,42806,COMPLETED
943,0,3217,42806,COMPLETED
3983,0,14626,42806,DONE
979,0,17914,42806,DONE
982,0,400,42806,DONE
982,0,4550,42806,DONE
3871,0,4356,42806,COMPLETED
2861,0,5915,42806,COMPLETED
5369,0,5643,42806,DONE
6555,0,8763,42806,DONE
1730,0,6689,42806,COMPLETED
655,0,23625,42806,DONE
8330,0,21118,42806,DONE
361,0,23638,42806,DONE
627,1,10800,42806,COMPLETED
2241,0,11584,42807,DONE
2378,1,9612,42807,DONE
115,0,7665,42807,DONE
142,0,4555,42807,COMPLETED
3787,0,20950,42807,DONE
4034,0,5080,42807,DONE
2220,0,6153,42807,COMPLETED
485,1,3572,42807,DONE
435,0,5039,42807,COMPLETED
465,0,12785,42807,COMPLETED
2056,0,200,42807,DONE
1179,0,4212,42807,COMPLETED
3935,0,700,42807,DONE
2817,0,13672,42807,DONE
2817,0,200,42807,DONE
496,0,5404,42807,DONE
396,0,1100,42807,DONE
1844,0,3242,42807,COMPLETED
1843,0,17632,42807,COMPLETED
2694,0,5500,42807,DONE
4350,0,17565,42807,DONE
1126,0,7500,42807,DONE
2330,0,3395,42807,COMPLETED
3651,0,5081,42807,COMPLETED
1898,0,10266,42807,COMPLETED
3510,0,3400,42807,DONE
3514,0,3399,42807,COMPLETED
1276,1,3300,42807,COMPLETED
3734,0,8700,42807,DONE
385,0,1000,42807,DONE
1972,0,5298,42807,COMPLETED
1601,0,4042,42807,COMPLETED
2393,1,6900,42807,COMPLETED
6425,0,12368,42807,DONE
10364,0,14493,42807,DONE
1801,0,20562,42807,DONE
1545,0,14000,42807,DONE
944,0,3600,42807,DONE
1115,0,3440,42807,COMPLETED
1000,0,31348,42807,COMPLETED
2519,0,5544,42807,COMPLETED
9188,0,12710,42807,COMPLETED
3047,0,3474,42807,COMPLETED
1575,0,5448,42807,COMPLETED
2429,1,3700,42807,COMPLETED
1775,0,6932,42807,COMPLETED
830,0,16623,42808,DONE
485,1,7421,42808,DONE
623,0,3108,42808,COMPLETED
1157,0,5588,42808,DONE
4596,0,12200,42808,DONE
4240,0,27666,42808,COMPLETED
748,0,700,42808,DONE
415,0,13110,42808,DONE
1477,0,3151,42808,COMPLETED
8260,0,37435,42808,COMPLETED
1006,0,3737,42808,COMPLETED
2488,0,3046,42808,COMPLETED
8051,1,13700,42808,COMPLETED
1276,0,6774,42808,DONE
2618,0,6559,42808,COMPLETED
2087,1,2300,42808,COMPLETED
3007,0,22452,42808,DONE
944,0,16927,42808,DONE
3586,0,12951,42808,DONE
2122,1,26200,42808,COMPLETED
2002,0,400,42808,DONE
2895,0,500,42808,DONE
862,0,44333,42808,COMPLETED
686,0,10533,42808,DONE
3487,1,9600,42808,COMPLETED
11295,0,18347,42808,DONE
3168,0,6303,42808,COMPLETED
2241,1,4500,42809,COMPLETED
7753,1,27500,42809,COMPLETED
925,0,18500,42809,DONE
1019,0,19746,42809,DONE
830,1,6400,42809,COMPLETED
3675,0,46099,42809,COMPLETED
3678,0,8901,42809,DONE
2647,1,1200,42809,COMPLETED
1830,1,3600,42809,COMPLETED
4240,1,22300,42809,COMPLETED
1965,0,300,42809,DONE
5483,0,16002,42809,COMPLETED
5622,1,36800,42809,COMPLETED
2555,0,2900,42809,DONE
1005,0,34483,42809,COMPLETED
1006,0,2000,42809,DONE
1132,0,48098,42809,COMPLETED
890,0,7041,42809,DONE
892,0,6177,42809,COMPLETED
2762,0,49303,42809,DONE
2926,0,10584,42809,DONE
3734,0,4939,42809,DONE
244,0,3600,42809,DONE
374,1,13600,42809,COMPLETED
212,0,49590,42809,COMPLETED
220,0,400,42809,DONE
1979,0,3021,42809,COMPLETED
1688,0,5439,42809,COMPLETED
2632,0,14264,42809,DONE
3704,0,6242,42809,COMPLETED
3691,0,6540,42809,COMPLETED
3980,0,8555,42809,DONE
9188,1,2400,42809,COMPLETED
1730,1,400,42809,COMPLETED
2884,1,700,42809,COMPLETED
1422,0,400,42809,DONE
652,0,13851,42809,DONE
3818,0,17366,42809,DONE
2379,1,500,42810,COMPLETED
2379,0,5072,42810,DONE
1891,0,800,42810,DONE
3785,0,23842,42810,DONE
3788,0,300,42810,DONE
1147,0,400,42810,DONE
1134,1,4800,42810,COMPLETED
2219,0,12400,42810,DONE
456,0,47831,42810,COMPLETED
2647,0,12015,42810,DONE
1944,0,17980,42810,DONE
1338,1,28700,42810,COMPLETED
1338,0,48140,42810,DONE
3302,0,3008,42810,COMPLETED
494,0,6600,42810,DONE
2555,0,19022,42810,DONE
2694,0,17585,42810,DONE
882,0,11587,42810,DONE
2425,0,8905,42810,DONE
2023,0,23524,42810,DONE
2925,1,100,42810,COMPLETED
7445,0,17877,42810,DONE
222,0,34409,42810,COMPLETED
3592,0,6007,42810,COMPLETED
1239,0,900,42810,DONE
2581,0,3300,42810,DONE
866,1,4800,42810,COMPLETED
1402,0,9006,42810,DONE
317,0,5922,42810,COMPLETED
86,0,3243,42811,COMPLETED
96,0,44221,42811,COMPLETED
813,1,8000,42811,COMPLETED
813,0,12154,42811,COMPLETED
3674,0,6500,42811,DONE
4078,0,23736,42811,DONE
588,0,7634,42811,DONE
1338,1,26300,42811,COMPLETED
395,1,1600,42811,COMPLETED
2528,0,4236,42811,COMPLETED
1750,0,24863,42811,DONE
2039,0,13700,42811,DONE
5442,0,22060,42811,DONE
576,0,6207,42811,COMPLETED
385,0,3469,42811,COMPLETED
3069,0,23156,42811,DONE
3026,0,20740,42811,DONE
2712,0,6604,42811,COMPLETED
2585,1,6900,42811,COMPLETED
2896,0,3221,42811,COMPLETED
1731,0,4758,42811,COMPLETED
2884,0,5810,42811,DONE
697,0,22067,42811,DONE
866,0,12644,42811,DONE
346,1,15200,42811,COMPLETED
627,0,22349,42811,DONE
1874,0,3151,42811,COMPLETED
1678,0,23116,42811,DONE
1771,0,4579,42811,DONE
5891,0,32594,42812,COMPLETED
1535,0,4136,42812,DONE
1536,0,25609,42812,COMPLETED
3781,0,24033,42812,DONE
4055,0,20281,42812,DONE
2293,0,6745,42812,COMPLETED
1829,0,7429,42812,DONE
2651,0,35929,42812,COMPLETED
2666,0,2901,42812,COMPLETED
3923,0,21971,42812,DONE
425,0,5893,42812,DONE
428,0,6614,42812,COMPLETED
9640,0,500,42812,DONE
1222,0,6310,42812,COMPLETED
3835,0,14233,42812,DONE
2574,0,14319,42812,DONE
2357,0,6434,42812,COMPLETED
2493,0,8063,42812,DONE
2484,0,14779,42812,DONE
2423,0,5671,42812,COMPLETED
1926,0,4507,42812,DONE
2925,0,6446,42812,DONE
3391,0,16980,42812,DONE
2763,1,8600,42812,COMPLETED
704,0,17477,42812,DONE
7401,0,20236,42812,COMPLETED
2974,0,5582,42812,COMPLETED
2099,1,27100,42812,COMPLETED
3213,0,400,42812,DONE
2,0,20236,42812,COMPLETED
1628,0,4276,42812,COMPLETED
860,0,13185,42812,DONE
1054,0,9650,42812,DONE
1050,0,25317,42812,COMPLETED
3593,0,15787,42812,DONE
4937,1,800,42812,DONE
2458,0,25920,42812,COMPLETED
3834,0,13875,42812,DONE
8321,0,800,42812,DONE
280,0,12043,42812,DONE
2434,0,4391,42812,DONE
8519,0,37346,42812,COMPLETED
1675,0,4327,42812,COMPLETED
3644,0,3456,42813,COMPLETED
3644,0,1000,42813,DONE
163,0,6698,42813,COMPLETED
112,0,6582,42813,COMPLETED
1539,0,32327,42813,DONE
477,0,16392,42813,DONE
588,0,8200,42813,DONE
2648,0,400,42813,DONE
1944,1,6800,42813,COMPLETED
2676,0,15263,42813,DONE
11013,0,42244,42813,COMPLETED
1966,1,5700,42813,COMPLETED
9640,0,19106,42813,COMPLETED
4296,0,18729,42813,DONE
4318,0,200,42813,DONE
1493,0,5009,42813,COMPLETED
1481,0,3098,42813,COMPLETED
2838,0,900,42813,DONE
4355,0,1400,42813,DONE
3760,1,19800,42813,COMPLETED
744,0,5740,42813,COMPLETED
3367,0,22608,42813,DONE
7231,1,33600,42813,COMPLETED
3117,0,5355,42813,COMPLETED
2313,0,1000,42813,DONE
2110,0,3076,42813,COMPLETED
2256,0,4729,42813,COMPLETED
3554,0,500,42813,DONE
3545,0,20203,42813,DONE
1637,0,5718,42813,COMPLETED
1801,0,31467,42813,DONE
1801,1,54300,42813,COMPLETED
3909,0,24400,42813,DONE
4937,1,2687,42813,DONE
1378,0,24419,42813,DONE
2458,0,300,42813,DONE
2453,0,3285,42813,COMPLETED
2970,0,9658,42813,DONE
2581,0,19653,42813,DONE
2585,0,14963,42813,DONE
2124,0,21431,42813,DONE
5270,1,11900,42813,COMPLETED
1726,0,13967,42813,DONE
2881,0,6959,42813,DONE
1397,0,17278,42813,DONE
3487,0,15914,42813,DONE
322,0,16646,42813,DONE
7753,0,42008,42814,DONE
3283,0,18467,42814,DONE
128,0,1800,42814,DONE
7123,0,200,42814,DONE
4093,0,700,42814,DONE
443,0,3058,42814,COMPLETED
6701,1,1000,42814,COMPLETED
1332,0,22335,42814,DONE
1189,0,3433,42814,COMPLETED
411,0,18497,42814,DONE
1966,0,20567,42814,DONE
2543,0,6148,42814,COMPLETED
9635,0,4470,42814,COMPLETED
3883,0,11800,42814,DONE
2489,0,5781,42814,COMPLETED
5428,0,1000,42814,DONE
2926,1,6800,42814,COMPLETED
3513,0,19078,42814,DONE
559,0,5672,42814,COMPLETED
187,0,4197,42814,COMPLETED
222,1,4500,42814,COMPLETED
3108,0,3063,42814,COMPLETED
2393,0,10737,42814,DONE
2985,0,4519,42814,COMPLETED
3076,0,4164,42814,COMPLETED
9,0,800,42814,DONE
1801,1,22800,42814,COMPLETED
3693,0,15447,42814,DONE
3909,1,16400,42814,COMPLETED
772,0,24009,42814,DONE
9307,0,8588,42814,DONE
5270,0,44749,42814,COMPLETED
2895,0,18146,42814,DONE
11265,1,4800,42814,COMPLETED
8321,0,10562,42814,DONE
362,0,9542,42814,DONE
279,0,400,42814,DONE
2070,0,12138,42814,DONE
2497,0,9600,42815,DONE
104,0,500,42815,DONE
1152,0,800,42815,DONE
11013,1,26300,42815,COMPLETED
497,0,1000,42815,DONE
3835,0,5700,42815,DONE
4347,0,900,42815,DONE
2486,0,42899,42815,DONE
2122,0,9246,42815,DONE
1372,0,13500,42815,DONE
83,0,500,42816,DONE
1713,0,700,42816,DONE
3327,0,1100,42816,DONE
1077,0,1500,42816,DONE
562,0,1900,42816,DONE
7445,0,8677,42816,DONE
3001,0,1000,42816,DONE
5740,0,800,42816,DONE
1372,0,1000,42816,DONE
2008,0,700,42816,DONE
3788,0,1800,42817,DONE
2216,0,900,42817,DONE
3424,1,3000,42817,COMPLETED
10738,0,200,42817,DONE
1815,0,500,42817,DONE
10364,1,10300,42817,COMPLETED
1065,0,1300,42817,DONE
3883,0,500,42817,DONE
8132,0,700,42817,DONE
539,0,3100,42817,DONE
7445,0,100,42817,DONE
3554,1,6700,42817,COMPLETED
979,1,4600,42817,COMPLETED
2714,0,1300,42817,DONE
115,0,7300,42818,DONE
128,0,600,42818,DONE
6034,1,16300,42818,COMPLETED
3788,0,1000,42818,DONE
2216,0,7928,42818,DONE
4034,1,100,42818,COMPLETED
1338,0,13327,42818,DONE
11065,0,6000,42818,DONE
425,0,9600,42818,DONE
401,1,5400,42818,COMPLETED
2527,1,3400,42818,COMPLETED
4321,0,1000,42818,DONE
2823,0,300,42818,DONE
3883,0,700,42818,DONE
4355,0,1500,42818,DONE
5428,0,35931,42818,DONE
3374,1,3200,42818,COMPLETED
562,0,1900,42818,DONE
3545,1,10600,42818,COMPLETED
3554,0,900,42818,DONE
2099,0,43854,42818,DONE
3001,0,1100,42818,DONE
860,0,2700,42818,DONE
9883,0,9800,42818,DONE
2378,0,29841,42819,DONE
96,1,24700,42819,COMPLETED
1535,0,7500,42819,DONE
3675,1,8500,42819,COMPLETED
5428,0,47436,42819,DONE
2762,1,39300,42819,COMPLETED
7454,0,500,42819,DONE
3069,1,300,42819,COMPLETED
3026,1,12400,42819,COMPLETED
3593,1,7500,42819,COMPLETED
9203,0,12782,42819,DONE
3260,0,37304,42819,DONE
3834,1,7600,42819,COMPLETED
1773,0,300,42819,DONE
7753,1,39200,42820,COMPLETED
7753,0,8293,42820,DONE
128,0,2800,42820,DONE
3787,1,12200,42820,COMPLETED
2651,1,6700,42820,COMPLETED
10973,0,8897,42820,DONE
10973,0,400,42820,DONE
2599,0,600,42820,DONE
5442,0,31932,42820,DONE
188,0,700,42820,DONE
212,1,40100,42820,COMPLETED
1054,1,700,42820,COMPLETED
7753,0,9229,42821,DONE
1019,1,12800,42821,COMPLETED
1166,0,200,42821,DONE
456,1,39800,42821,COMPLETED
459,0,6500,42821,DONE
504,0,1100,42821,DONE
5442,1,37500,42821,COMPLETED
3374,0,45670,42821,DONE
1787,0,9900,42821,DONE
1518,0,200,42821,DONE
772,1,16700,42821,COMPLETED
4937,1,19800,42821,COMPLETED
2124,1,12300,42821,COMPLETED
1397,0,4700,42821,DONE
11295,1,10700,42821,COMPLETED
322,1,5900,42821,COMPLETED
2378,1,1500,42822,COMPLETED
2189,0,700,42822,DONE
6040,0,1100,42822,DONE
1536,1,19700,42822,COMPLETED
7123,0,26000,42822,DONE
2676,1,8800,42822,COMPLETED
4355,0,800,42822,DONE
2970,1,6000,42822,COMPLETED
2876,0,200,42822,DONE
299,0,33882,42822,DONE
3785,0,1500,42823,DONE
3678,0,5300,42823,DONE
6897,0,200,42823,DONE
6701,0,28137,42823,DONE
3001,0,12200,42823,DONE
1505,0,400,42823,DONE
9203,0,10601,42823,DONE
655,1,700,42823,COMPLETED
8260,1,8200,42823,COMPLETED
280,1,4800,42823,COMPLETED
2425,1,7300,42823,COMPLETED
1678,1,12100,42823,COMPLETED
925,1,6900,42824,COMPLETED
4093,0,10600,42824,DONE
4055,1,16400,42824,COMPLETED
1332,1,1300,42824,COMPLETED
9707,0,500,42824,DONE
1005,1,18700,42824,COMPLETED
3374,1,23700,42824,COMPLETED
3374,0,47773,42824,DONE
4377,0,500,42824,DONE
717,0,400,42824,DONE
1801,0,5630,42824,DONE
5740,0,42472,42824,DONE
4937,1,5400,42824,COMPLETED
9307,1,7100,42824,COMPLETED
1721,0,9400,42824,DONE
5065,0,1700,42824,DONE
697,1,8500,42824,COMPLETED
3260,1,23200,42824,COMPLETED
3260,0,35947,42824,DONE
3283,0,400,42825,DONE
5891,1,24200,42825,COMPLETED
3781,0,800,42825,DONE
477,1,12300,42825,COMPLETED
2814,0,500,42825,DONE
5442,0,22673,42825,DONE
7203,0,12900,42825,DONE
3068,0,500,42825,DONE
1050,1,11000,42825,COMPLETED
1366,0,3000,42825,DONE
1000,1,25700,42825,COMPLETED
1402,0,6700,42825,DONE
